,avg_hrcrx_max_byt,count_hrcrx_max_byt,max_hrcrx_max_byt,max_hrcrx_std_byt,min_hrcrx_max_byt,min_hrcrx_std_byt,percentile_10_hrcrx_max_byt,percentile_20_hrcrx_max_byt,percentile_25_hrcrx_max_byt,percentile_25_hrcrx_std_byt,percentile_30_hrcrx_max_byt,percentile_40_hrcrx_max_byt,percentile_50_hrcrx_max_byt,percentile_50_hrcrx_std_byt,percentile_60_hrcrx_max_byt,percentile_70_hrcrx_max_byt,percentile_75_hrcrx_max_byt,percentile_75_hrcrx_std_byt,percentile_80_hrcrx_max_byt,percentile_85_hrcrx_max_byt,percentile_90_hrcrx_max_byt,percentile_95_hrcrx_max_byt,percentile_98_hrcrx_max_byt,std_hrcrx_max_byt
2017-05-10 17:00:00+00:00,9282.532222,900,34200,4156.243164,64,2.859303412,382,758,2258,96.14380807,3469,4919,6072,375.1214104,8826,11920,13480,1209.537033,17856,18727,24288,28310,32296,8867.604205
2017-05-10 17:15:00+00:00,8084.586667,900,34914,3646.380094,101,4.867472034,510,1066,2190,86.5339133,2999,4470,5960,389.3057061,7355,9001,11802,1082.786438,13361,17616,19734,24288,30628,7708.0279
2017-05-10 17:30:00+00:00,6820.101111,900,33474,4327.629591,178,9.016949318,460,1206,2027,88.97026018,3487,4534,5960,559.1054608,7393,8940,8940,1181.489343,9010,11807,12616,17880,24288,5951.406911
2017-05-10 17:45:00+00:00,7019.848552,898,33396,3953.473962,64,2.022845521,546,1982,2926,124.5598186,4306,5884,5960,444.7498568,7355,8570,8940,1094.417958,9484,11920,13410,17880,23840,5701.293168
2017-05-10 18:00:00+00:00,4556.221111,900,33927,3404.742659,64,2.022845521,351,586,670,32.79252811,841,2014,3363,118.7387585,4376,6459,7352,316.5029496,7878,8826,10297,11768,18025,4861.585581
2017-05-10 18:15:00+00:00,7763.224694,899,33764,3955.681918,95,4.14334056,510,871,1473,59.52236043,2014,4125,5884,275.5090615,7355,8772,10297,702.1855232,11768,14880,19449,27324,32162,8006.111091
2017-05-10 18:30:00+00:00,8594.423333,900,34557,3183.195333,64,2.022845521,558,1266,2286,108.5926031,3581,5563,8058,385.2553786,9433,11368,11922,980.8098771,13239,15180,18216,23540,30360,7280.807052
2017-05-10 18:45:00+00:00,12787.81222,900,42037,7718.323502,170,6.213203682,868,3661,4636,216.8093552,6193,8495,10559,707.6136621,13239,14710,16368,1312.771008,19734,28842,31878,33396,33396,10198.82442
2017-05-10 19:00:00+00:00,27355.56444,900,68554,6219.853771,320,35.7389907,14179,18788,21252,1567.277117,24022,27324,30360,2268.035202,31784,31948,32396,3053.096061,33396,33396,33396,34914,51843,9796.840224
2017-05-10 19:15:00+00:00,14002.15,900,33971,4066.835273,628,67.85014167,2906,4376,5065,293.444456,5197,7347,9068,941.0333095,13031,19734,24288,1834.707125,27844,30360,31878,32493,33396,10862.76553
2017-05-10 19:30:00+00:00,7144.41,900,33764,3357.37716,631,75.8892123,1792,2928,3496,176.8694207,3693,4974,5091,298.3061505,5589,7420,8682,485.2085696,9897,11768,14710,20239,32296,6478.274865
2017-05-10 19:45:00+00:00,6692.755556,900,26724,1712.114759,459,29.62943104,2014,2983,3705,181.6723216,4267,5016,5155,300.9420615,6603,8826,9241,477.5386321,10827,11768,13239,13702,15685,4172.46232
2017-05-10 20:00:00+00:00,10582.36444,900,33552,3948.683873,628,36.83624405,3418,5022,5197,306.1163114,5960,8070,8996,767.1466492,10625,12295,13392,1335.542109,14900,16557,18216,26952,31878,6991.547956
2017-05-10 20:15:00+00:00,8490.448889,900,33619,3539.595756,628,42.13830993,3101,4572,5072,293.772503,5201,6341,8055,518.148756,8940,9609,10430,1148.778604,11768,12551,14166,17880,22770,5117.913819
2017-05-10 20:30:00+00:00,10899.15222,900,37950,4040.672479,459,29.20460128,2792,3587,4376,226.9220768,5039,5952,8334,528.5561078,10088,13239,15610,1318.483517,17880,19544,25330,31878,33396,8792.247435
2017-05-10 20:45:00+00:00,11666.82333,900,35427,4596.554855,628,34.15159733,2928,4957,5084,291.9517227,5452,7450,8940,880.3166374,11768,14900,16698,1406.129087,18216,19678,24537,31878,33396,8597.366792
2017-05-10 21:00:00+00:00,20666.85333,900,34978,4835.217246,256,36.95654095,2930,5676,8940,502.6552633,12432,18216,21307,2148.242194,30360,31878,31878,2777.191487,31960,33396,33396,33396,33522,11841.08416
2017-05-10 21:15:00+00:00,17649.44778,900,37334,4487.161346,628,46.11520009,3587,5168,8058,470.1535602,10880,16698,18216,2170.27752,19073,22840,24501,2606.442556,28842,31878,31942,33396,33396,10123.05504
2017-05-10 21:30:00+00:00,10301.55889,900,38945,5182.875566,1313,86.8926319,3338,3893,4064,241.2766621,4923,5884,7793,420.9180592,9516,10897,12036,1029.967661,13935,18160,24423,31878,33396,8503.106101
2017-05-10 21:45:00+00:00,14969.1257,899,36230,5043.420026,1030,88.57244267,3663,3893,4458,241.0871849,5929,7964,9516,488.4990854,13716,23254,28567,1560.805854,31570,32300,33396,33396,33551,11674.60211
2017-05-10 22:00:00+00:00,12476.36444,900,35771,4478.413039,748,77.78001314,3620,4030,4779,256.943208,5641,7355,9516,479.5465958,10994,14235,17503,1106.648867,22770,25806,30259,32167,33396,9585.436156
2017-05-10 22:15:00+00:00,11833.36667,900,40176,5125.344923,1061,75.2557134,2197,3893,3893,206.7145353,3986,5884,7777,387.6264109,9516,14229,18216,1888.123707,22770,24608,31878,32793,33620,10278.41043
2017-05-10 22:30:00+00:00,7156.391111,900,36072,3669.156024,885,75.42089084,2057,3893,3893,202.6860826,3893,4610,6101,326.6433297,7738,8928,9516,450.6271852,9516,9516,10716,16968,24946,5194.425172
2017-05-10 22:45:00+00:00,8392.397778,900,33850,3972.5549,70,2.996338432,1747,3309,3893,195.4730459,3893,6101,7777,406.7479045,9467,9516,10297,683.7598642,11768,14290,16235,19997,30360,6374.255596
2017-05-10 23:00:00+00:00,8893.166852,899,34914,3399.465995,64,3.753457606,534,1315,1857,85.69298687,2194,3893,5340,267.4765906,8074,9516,10594,684.4186055,14325,18216,28842,31878,32884,9518.709996
2017-05-10 23:15:00+00:00,9388.568889,900,34914,3830.606216,64,2.859303412,527,1315,2014,92.26329159,2630,4113,6948,316.0816197,9516,9993,12088,650.3705067,15742,18587,26812,31878,33396,9429.263493
2017-05-10 23:30:00+00:00,7160.318889,900,33565,3474.734675,95,4.52140863,860,2293,3459,164.2424317,3893,4572,5884,326.3124585,7355,9516,9516,528.868252,9516,10553,14261,18195,28722,6029.139319
2017-05-10 23:45:00+00:00,5799.57,900,33764,3945.283972,64,2.022845521,303,637,789,39.93744828,1266,2126,3893,194.55097,6274,9018,9516,470.4008254,9516,9516,10585,15158,32296,6244.398593
2017-05-11 00:00:00+00:00,6566.692992,899,35771,3863.826148,64,2.022845521,486,873,1391,67.39937673,2014,3893,4671,250.2755371,7355,9303,9516,460.6478539,9516,10297,12517,21252,30360,6575.206398
2017-05-11 00:15:00+00:00,4191.979933,897,34914,4247.49092,64,2.022845521,193,326,382,17.08373718,498,604,1183,53.44647265,2014,4187,5952,262.5998215,7539,8954,10060,14710,33396,6745.518957
2017-05-11 00:30:00+00:00,8582.365772,894,42504,4003.974317,64,2.022845521,156,233,356,14.81376627,474,624,1146,47.14909221,2014,7172,9582,349.7199205,28938,31878,32988,33396,33396,12742.05459
2017-05-11 00:45:00+00:00,2210.471121,883,30360,3802.626396,64,2.022845521,154,217,277,13.37121909,364,498,603,27.20162576,1005,2014,2130,87.02067053,3054,4470,7794,9504,12144,3543.412208
2017-05-11 01:00:00+00:00,4527.050223,896,33396,3718.428965,64,2.022845521,179,314,425,18.0184895,522,752,1466,59.87119611,2739,4875,6284,285.1975048,7808,9108,10626,19734,30360,6745.66767
2017-05-11 01:15:00+00:00,3030.902902,896,31878,2680.487913,64,2.022845521,187,303,358,16.10907819,462,593,840,39.81191228,1497,2933,3735,160.6884157,4620,7490,8621,11904,20940,4757.500847
2017-05-11 01:30:00+00:00,1842.797297,888,24795,1148.106706,64,2.022845521,133,192,217,10.2172853,301,435,510,19.47772718,674,1497,2014,65.95055636,2125,3799,6681,8242,10626,3092.954894
2017-05-11 01:45:00+00:00,4360.245516,892,34448,3554.239836,64,2.022845521,169,382,450,18.41751243,516,1576,2399,126.1669558,3418,4464,5026,274.2678387,6212,7481,10642,18216,25166,6086.297045
2017-05-11 02:00:00+00:00,3117.62963,891,39078,2761.553066,64,2.022845521,171,382,438,17.31808985,507,789,1257,64.45907879,2014,4554,4554,260.7234084,4554,6072,7440,10442,18267,4433.118396
2017-05-11 02:15:00+00:00,1421.157062,885,10416,724.6383357,64,2.022845521,133,201,243,18.87389562,356,455,568,28.56241361,926,1286,1633,73.2306657,2190,2190,3832,7159,7562,1980.187856
2017-05-11 02:30:00+00:00,2673.546667,900,34914,2747.80211,64,2.022845521,134,201,241,22.20546723,356,463,586,33.02110083,1005,1634,2190,80.21515467,2331,4746,7485,12248,25487,5409.506655
2017-05-11 02:45:00+00:00,919.6573661,896,23099,1486.619605,64,2.022845521,108,130,154,19.96296571,156,201,303,22.03502666,382,438,474,26.01876392,474,648,1357,6924,7542,2038.614708
2017-05-11 03:00:00+00:00,945.6941624,788,30360,1482.882643,64,2.022845521,64,114,154,5.327626113,179,217,338,12.0738592,382,438,474,17.88501381,474,604,1497,6755,7737,2201.764526
2017-05-11 03:15:00+00:00,929.9974425,782,18216,1523.263575,64,2.022845521,64,154,154,5.327626113,166,205,326,11.75566412,382,438,474,18.35542838,554,789,1651,6828,7490,1964.514927
2017-05-11 03:30:00+00:00,823.9720457,787,7574,243.011735,64,2.022845521,64,114,154,5.269200698,163,201,303,11.0940434,382,438,462,16.16821941,462,554,1090,6924,7175,1796.172841
2017-05-11 03:45:00+00:00,784.591358,810,10626,660.3970789,64,2.022845521,64,64,136,4.867472034,154,179,219,9.786230684,356,438,438,15.1390038,462,462,1169,6549,6789,1713.503118
2017-05-11 04:00:00+00:00,794.714653,778,7453,239.6117045,64,2.022845521,64,64,154,4.867472034,154,201,303,10.46755363,358,438,438,15.4077278,462,462,1147,6446,6990,1710.617509
2017-05-11 04:15:00+00:00,820.3509434,795,7427,238.2462607,64,2.022845521,64,70,154,5.246755569,156,201,285,10.86378014,364,438,462,15.74794006,474,554,1357,6396,7276,1754.33315
2017-05-11 04:30:00+00:00,784.7395288,764,7426,238.433768,64,2.022845521,64,90,154,5.246755569,163,201,303,10.48086943,358,438,438,15.83727742,474,474,1146,6450,6962,1685.383266
2017-05-11 04:45:00+00:00,854.1048593,782,19854,872.2308902,64,2.022845521,64,101,154,5.269200698,163,201,303,11.08076672,382,438,438,15.91505752,462,462,1424,6383,7532,1909.752429
2017-05-11 05:00:00+00:00,817.1177977,781,7728,248.197877,64,2.022845521,64,94,154,5.269200698,163,201,303,10.87098873,375,438,462,15.51146724,462,554,1295,6406,7216,1756.925077
2017-05-11 05:15:00+00:00,796.7979275,772,6597,213.4815154,64,2.022845521,64,114,154,5.269200698,163,201,325,11.67941848,382,438,462,16.48040582,462,554,1357,6173,6423,1621.513085
2017-05-11 05:30:00+00:00,783.1458607,761,6813,239.1950326,64,2.022845521,64,99,154,5.269200698,166,201,303,11.09131264,382,438,438,15.80154344,462,463,1146,6196,6574,1636.375387
2017-05-11 05:45:00+00:00,824.171504,758,7074,246.6255753,64,2.022845521,64,154,154,5.641673156,166,205,303,11.38989197,382,438,474,15.82480635,474,474,1491,6312,6748,1700.185971
2017-05-11 06:00:00+00:00,777.4852753,781,6486,215.081522,64,2.022845521,64,136,154,5.269200698,166,205,303,10.71721414,382,438,474,16.25413658,474,554,1392,6075,6355,1585.171009
2017-05-11 06:15:00+00:00,760.2113402,776,6362,225.6836458,64,2.022845521,64,94,154,5.269200698,156,201,257,10.27226241,358,438,438,15.44357391,474,474,1091,6116,6257,1598.797997
2017-05-11 06:30:00+00:00,757.0683544,790,6476,212.4914071,64,2.022845521,64,129,154,5.269200698,163,201,261,10.40148408,356,438,438,15.87479562,474,474,1357,5983,6286,1568.226077
2017-05-11 06:45:00+00:00,774.8815789,760,18216,815.8893634,64,2.022845521,64,99,154,5.269200698,163,205,303,10.46755363,356,438,438,15.62366253,474,474,1522,5841,6047,1644.726264
2017-05-11 07:00:00+00:00,766.7955729,768,6256,229.8260191,64,2.022845521,64,154,156,5.712184871,179,205,325,11.49268968,382,438,474,16.4907203,474,554,1392,5873,6082,1524.90179
2017-05-11 07:15:00+00:00,787.9450262,764,6483,229.9344155,64,2.022845521,64,114,154,5.327626113,166,201,303,10.6588832,382,438,463,16.18538588,474,474,1404,6186,6371,1617.099171
2017-05-11 07:30:00+00:00,787.2255155,776,6712,243.0961788,64,2.022845521,64,136,156,5.621307677,166,201,257,10.27226241,358,438,438,15.86891301,474,474,1444,6275,6486,1641.853332
2017-05-11 07:45:00+00:00,802.8344371,755,6486,213.0692229,64,2.022845521,64,94,154,5.269200698,166,205,303,11.36272674,382,438,463,16.03015359,474,474,1522,6221,6356,1636.826953
